time,file_path,grid_nx,grid_ny,interface_segments,interface_points,fractal_dimension,fractal_r_squared,fractal_interface_type,fractal_analysis_time,interface_extraction_time,total_analysis_time,characteristic_length,tortuosity,complexity_score,connectivity_ratio,initial_delta,delta_factor,num_steps,bubble_count,spike_count,bubble_penetration_height,spike_penetration_depth,mixing_width,interface_mean_height,interface_amplitude,interface_power_law_slope,interface_power_law_r_squared,interface_dominant_wavelength,interface_total_energy,interface_peak_power,vof_power_law_slope,vof_power_law_r_squared,vof_dominant_wavelength,vof_total_energy,vof_peak_power,u_velocity_power_law_slope,u_velocity_power_law_r_squared,u_velocity_dominant_wavelength,u_velocity_total_energy,u_velocity_peak_power,v_velocity_power_law_slope,v_velocity_power_law_r_squared,v_velocity_dominant_wavelength,v_velocity_total_energy,v_velocity_peak_power,tke_power_law_slope,tke_power_law_r_squared,tke_dominant_wavelength,tke_total_energy,tke_peak_power,power_spectrum_analysis_time,multifractal_d0,multifractal_d1,multifractal_d2,multifractal_d_inf,multifractal_d_minus_inf,multifractal_alpha_min,multifractal_alpha_max,multifractal_alpha_0,multifractal_f_alpha_max,multifractal_width,multifractal_asymmetry,multifractal_mean_r_squared,multifractal_n_scales,multifractal_analysis_time,mixing_zone_width,upper_boundary,lower_boundary,interface_position,mixed_fraction,unmixed_light_fraction,unmixed_heavy_fraction,mixing_efficiency,concentration_variance,segregation_index,mixing_analysis_time,u_mean,v_mean,u_rms,v_rms,velocity_magnitude_mean,velocity_magnitude_rms,velocity_magnitude_max,turbulent_kinetic_energy,reynolds_stress,turbulence_intensity,velocity_analysis_time
1.999,RT160x200-1999.vtk,161,201,475,476,1.081290434477551,0.999526715885882,complex_fractal,363.53315925598145,0.5879814624786377,368.79374051094055,0.05185622457861159,1.3915213874111851,0.48823677842968,0.52,0.0032120124661943984,2.0,6,10,10,0.0012842630862058557,0.005480687926492006,0.006764951012697862,0.24997516207354883,0.006764951012697862,-4.275684754680778,0.4870784585184319,0.017304430171277998,0.0013007957447237956,4.691742352592703e-06,-0.07198068646284583,0.00017955378302214609,0.24999999999999992,2486.244861981543,455.8691236917888,0.7305375530019264,0.6542273640445901,0.01381295853898967,5.336318304108812e-06,7.830887125171701e-09,1.197619908810675,0.6553594687836679,0.015280964949867509,2.431468220853733e-05,3.925534690254527e-08,0.7305375530019264,0.6542273640445901,0.01381295853898967,1.4825500256323072e-05,7.830887125171701e-09,2.300269842147827,0.7203058901967087,0.7233592664908719,0.7240094413464033,0.7158313803569383,0.7362213544227681,0.7092504773219188,0.7737465829714338,0.7236415546998891,0.7233442401056291,0.06449610564951502,0.22313095082320694,0.9236665706913106,12,0.051894187927246094,0.0024999999999999745,0.25125,0.24875,0.25125,0.0035,0.49809375,0.4978125,0.002724802190627984,0.24931879944705565,0.997275197809372,0.0009710788726806641,1.613363031027575e-11,-5.989901736613024e-10,5.734951135228706e-05,0.0001297569638674569,3.839022076735904e-05,0.0001418655565132202,0.0032691441493743994,1.0062918062223309e-08,-1.717674693708081e-09,167411.30880054846,0.0009179115295410156
2.199,RT160x200-2199.vtk,161,201,502,503,1.1664630885019351,0.9983568666159726,complex_fractal,799.1959307193756,0.5915675163269043,804.9234936237335,0.06690299264626576,2.348365041405602,0.847146463056706,0.4940239043824701,0.0041440202820733655,1.6,10,8,9,0.005668440371630307,0.005591963213341489,0.011260403584971795,0.24997590776241865,0.011260403584971795,-2.5722827710509897,0.261609551992373,0.017303481411468185,0.010536065519842607,3.2687459603918604e-05,-0.22010441359560726,0.0018018596007242094,0.24999999999999992,2484.695507510767,455.75029682207884,1.0559060351910738,0.768783206174509,0.01381295853898967,1.0424510744520807e-05,1.6103707284713835e-08,1.466081664703152,0.7045221593406185,0.015280964949867509,5.1878773855053e-05,8.362031367906557e-08,1.0559060351910738,0.768783206174509,0.01381295853898967,3.1151642299786905e-05,1.6103707284713835e-08,2.5236711502075195,0.7203058901967087,0.7147061061025097,0.7072597217258553,0.6838321991231453,0.7519056805423373,0.6601106973503574,0.7901297327133019,0.7242809056378168,0.7203058901967087,0.13001903536294446,0.4935447191123209,0.9299373306788489,12,0.05444765090942383,0.0024999999999999745,0.25125,0.24875,0.25125,0.00390625,0.497875,0.49765625,0.0032792095617668604,0.24918019760423257,0.9967207904382331,0.0007593631744384766,7.636765365589583e-15,3.782243520392899e-10,8.18230859946201e-05,0.00019106349781151073,4.677353303981817e-05,0.00020784676470369991,0.004670972821101553,2.1600138798826078e-08,-3.652876420208751e-09,388578.5141729903,0.0009045600891113281
2.399,RT160x200-2399.vtk,161,201,554,555,1.2606264787348025,0.999111699733822,koch_curve,100.89733505249023,0.6009140014648438,107.67019414901733,0.06640436054868083,3.140068528566821,1.170131486115923,0.4855595667870036,0.008846059689654595,1.255208333333333,15,8,10,0.005569594082668106,0.005487980529400138,0.011057574612068244,0.2499997233076156,0.010918128589754383,-1.4312602292598822,0.10732933511887532,0.01478600225211579,0.017295206070503822,8.009315807601835e-05,-0.38607581849889544,0.006007155744542914,0.24999999999999992,2482.687584599726,455.57696985486564,1.3565841196023727,0.8211971280137276,0.01381295853898967,2.0374828537494006e-05,3.2925632905915457e-08,1.6911493649688067,0.7351812353182398,0.015280964949867509,0.00010728624814893005,1.7429634509055113e-07,1.3565841196023727,0.8211971280137276,0.01381295853898967,6.383053834321203e-05,3.2925632905915457e-08,3.0499002933502197,0.7249340190744386,0.7219594929885729,0.7180349374664938,0.7027951574788172,0.8826289662225103,0.6862363178375324,1.0045882362474323,0.7317268410239075,0.7249340190744386,0.31835191840989996,0.14289382458755273,0.9036031601001527,12,0.059400081634521484,0.0024999999999999745,0.25125,0.24875,0.25125,0.00396875,0.497625,0.49778125,0.0033430015036418625,0.24916424961877326,0.9966569984963581,0.0007414817810058594,4.32191139419693e-12,-9.803117416077062e-11,0.00011538004830206064,0.00027564492390919033,5.9194236992937125e-05,0.0002988188073450177,0.006281013825788672,4.464633981154458e-08,-7.379536928514208e-09,2153312.5527550965,0.0007991790771484375
2.6,RT160x200-2600.vtk,161,201,624,625,1.2949081201839439,0.9990821971896122,koch_curve,105.86472725868225,0.6010487079620361,114.09033536911011,0.06834829595907581,3.623051426007203,1.2093746643073946,0.4887820512820513,0.00939740262071629,1.2552083333333337,15,9,9,0.0057621211630332625,0.005984632112862098,0.01174675327589536,0.24995379405206664,0.011640488112893005,-1.5859749430159489,0.13090232632771504,0.014743702232691957,0.022492041571210954,7.900182353849866e-05,-0.6304307785097472,0.01823580785488499,0.24999999999999992,2478.747869933366,455.2326106504647,1.584351892455312,0.8574577304789708,0.01381295853898967,3.7860128423903944e-05,6.544844443947476e-08,1.8530121095121443,0.7566664301431265,0.015280964949867509,0.00020942247989551277,3.50395157687235e-07,1.584351892455312,0.8574577304789708,0.01381295853898967,0.00012364130415970837,6.544844443947476e-08,3.778041124343872,0.7203058901967091,0.7213314434676348,0.7202996533567558,0.7104740477329118,0.7609616739557029,0.6981805842302959,0.8162619254104371,0.7199475685566107,0.720651858924465,0.11808134118014113,0.1843388981592589,0.921739595390933,12,0.06630373001098633,0.0024999999999999745,0.25125,0.24875,0.25125,0.00415625,0.49746875,0.49753125,0.0035742826920923676,0.24910642932281055,0.9964257173079076,0.0007214546203613281,1.3680727541929606e-11,1.8576031813105974e-10,0.0001565990819673481,0.0003843277955421917,7.655341517513469e-05,0.00041500738174082103,0.008093458990863209,8.611556344966845e-08,-1.3440327488236481e-08,1575481.3736817804,0.0008363723754882812
2.8,RT160x200-2800.vtk,161,201,786,787,1.3407706903201633,0.9983157866183776,koch_curve,67.1703405380249,0.6100156307220459,79.92171049118042,0.07892503972892258,4.456435988516248,1.073245643838814,0.49236641221374045,0.012556329765927177,1.2552083333333335,15,6,11,0.007984302485571027,0.007711109721837944,0.01569541220740897,0.25007073348793146,0.015527091128661519,-1.1175775868345375,0.06718620924200791,0.014710700412539947,0.045533138863478304,0.0001058511690256888,-0.8296563228349646,0.03545734673380052,0.24999999999999992,2471.911079395751,454.62255394992366,1.6965214971514289,0.8900928988537676,0.01381295853898967,6.520987381446858e-05,1.234248491060493e-07,1.9291322762674052,0.7765218606515609,0.015280964949867509,0.00037714640560763447,6.69298999326306e-07,1.6965214971514289,0.8900928988537676,0.01381295853898967,0.00022117813971105153,1.234248491060493e-07,5.989070177078247,0.7203058901967088,0.7224694953394276,0.7222500716712807,0.7141541411787075,0.7417941496919727,0.7037441441420231,0.7847670126142923,0.7218878890635376,0.721380304886822,0.08102286847226914,0.22393362841411082,0.9233395574114533,12,0.0822136402130127,0.007500000000000034,0.25375000000000003,0.24625,0.25125,0.00496875,0.4965,0.49709375,0.0042430910664111865,0.24893922723249545,0.9957569089335888,0.0007238388061523438,1.0676864456486907e-11,-3.975392842162375e-11,0.00020177069378827871,0.0005114159784216094,9.901427323598299e-05,0.0005497796975668864,0.009786665649563006,1.5112885792836774e-07,-2.1444546802171444e-08,9444294.915702567,0.0008347034454345703
3.0,RT160x200-3000.vtk,161,201,926,927,1.3494974966683304,0.9981325104937735,koch_curve,68.91198897361755,0.6180834770202637,86.34324240684509,0.08283598912988285,4.71738993046216,0.9574530401639143,0.4622030237580994,0.013797968152537267,1.2552083333333335,15,9,9,0.009095047254363331,0.008152412936308251,0.017247460190671582,0.2500132150427586,0.01649593273367328,-1.5398827379527213,0.15197851528868078,0.014744778655812248,0.07920721121764336,0.00034710371826605257,-0.9356617798473593,0.05078258978872341,0.24999999999999992,2461.7385547002514,453.67381245795536,1.716629743090926,0.9067125130742391,0.01381295853898967,0.00010568236211724191,2.1780199447991755e-07,1.9485596195258421,0.7949276813050633,0.015280964949867509,0.0006264892074752908,1.2130643410922292e-06,1.716629743090926,0.9067125130742391,0.01381295853898967,0.0003660857847962663,2.1780199447991755e-07,8.379253625869751,0.7249340190744391,0.723560473873051,0.7230725573250112,0.7150216635855714,1.0157051769537941,0.7042197992703381,1.1667742334461106,0.7463440098973584,0.7249340190744391,0.4625544341757726,0.0910686559563127,0.8741390886189635,12,0.09482550621032715,0.007500000000000034,0.25375000000000003,0.24625,0.25125,0.00615625,0.49575,0.4964375,0.005338482676465972,0.24866537932911206,0.994661517323534,0.0006775856018066406,-2.964151368373667e-11,1.1766548431651725e-10,0.00024920266677607567,0.0006488835648140873,0.00012652413972409973,0.0006950912528683989,0.010972324334098102,2.415759249070728e-07,-3.042768800040527e-08,4050578.7877747375,0.0008180141448974609
3.2,RT160x200-3200.vtk,161,201,1139,1140,1.4072586132580818,0.9981335071329996,koch_curve,35.58192753791809,0.6261606216430664,63.15945506095886,0.0915942450849271,5.628080171140243,0.8648029578861881,0.45302897278314314,0.016910815052441453,1.2552083333333335,15,10,10,0.01048334612637919,0.010655172689172626,0.021138518815551816,0.25014055977768557,0.020875100911928318,-2.021270999741626,0.17537648826576546,0.01470726744674809,0.14467334984171654,0.0006008830394866097,-0.9549715290513581,0.06003230949315297,0.24999999999999992,2447.8529334462037,452.31899300440057,1.6415198948033294,0.8968088075779865,0.01381295853898967,0.0001618058500849874,3.5097752353423675e-07,1.9040568089263104,0.801253534878777,0.015280964949867509,0.0009673868338734588,2.075792010601475e-06,1.6415198948033294,0.8968088075779865,0.01381295853898967,0.000564596341979223,3.5097752353423675e-07,14.23600459098816,0.720305890196709,0.7220744137457277,0.7216713673319648,0.7137010870656498,0.7699508392291129,0.7036021582564365,0.8277269114176953,0.7199258579353879,0.7208430291492939,0.12412475316125882,0.13151043013752625,0.9170530145207479,12,0.11776947975158691,0.012499999999999983,0.25625,0.24375,0.25125,0.008375,0.49403125,0.494875,0.007044868701786,0.2482387828141442,0.992955131298214,0.0007264614105224609,-2.663319451535074e-11,-1.3068751204654964e-10,0.000296835338425781,0.0007887559821384499,0.0001585052152395593,0.0008427616611459948,0.012369909764500434,3.551236087487694e-07,-3.942066890238047e-08,4468064.803729922,0.0008947849273681641
3.4,RT160x200-3400.vtk,161,201,1313,1314,1.4436749200223211,0.9973748023989233,koch_curve,33.49066877365112,0.6363205909729004,68.36892437934875,0.09133544793280207,6.401773194697028,0.8757736290794329,0.49733434881949734,0.016789260979291766,1.2552083333333333,15,10,9,0.010852019844899391,0.010134556379215315,0.020986576224114706,0.2499874521618203,0.02065721057182232,-1.7864084072174027,0.14991112948516572,0.014729057051480447,0.22355846598596063,0.0010377365123538276,-0.875688865400372,0.05604957390019183,0.24999999999999992,2430.500270288055,450.5341063350546,1.5105899204606554,0.8596119323719825,0.01381295853898967,0.00023730625931209023,5.180510738163674e-07,1.8175205237828842,0.7936430965347371,0.015280964949867509,0.0014109173825306229,3.3647954612411307e-06,1.5105899204606554,0.8596119323719825,0.01381295853898967,0.0008241118209213566,5.180510738163674e-07,16.954429626464844,0.724934019074439,0.7226303548403237,0.7216190427292691,0.7127108205396839,1.0091386982143353,0.7011164508832897,1.1567952832924977,0.7468053541662242,0.724934019074439,0.45567883240920803,0.10026558188225217,0.8773969343635676,12,0.13383746147155762,0.012499999999999983,0.25625,0.24375,0.25125,0.01075,0.4930625,0.49321875,0.009141617409507696,0.24771459562670328,0.9908583825904923,0.0007240772247314453,-1.838550615625243e-11,3.105579621378633e-10,0.00034501322471299753,0.0009267418363121192,0.00019431992132620604,0.0009888804560704578,0.014051009432171026,4.8894227819901e-07,-4.8054127441788125e-08,2247638.1556154615,0.0009136199951171875
3.6,RT160x200-3600.vtk,161,201,1505,1506,1.4570756211211724,0.9975820020795656,koch_curve,25.895785093307495,0.6447865962982178,70.9052963256836,0.10171396444859249,7.265305335016631,0.8571189969234317,0.48504983388704315,0.020821596103344976,1.2552083333333333,15,9,10,0.012749795114442186,0.013277200014739032,0.02602699512918122,0.25013513765149975,0.025869176625818058,-1.5510453946463763,0.1037880706916483,0.014728209299173105,0.33785802007223875,0.0014630534124500628,-0.7591617970512475,0.046226225458370074,0.24999999999999992,2410.3164460222883,448.3362012485073,1.3489637462376163,0.7987227876337688,0.02065594194735144,0.0003387661548080165,8.236577477938647e-07,1.7147353331738089,0.7698118897356315,0.015280964949867509,0.001977971991288115,5.225654326979376e-06,1.3489637462376163,0.7987227876337688,0.02065594194735144,0.0011583690730480659,8.236577477938647e-07,22.0761935710907,0.7836547322682478,0.7583040632080548,0.7459742339887901,0.735047707636153,1.0382553001375576,0.7263329235115483,1.188978917882622,0.8302009205246421,0.7836547322682478,0.4626459943710737,0.22450858383480257,0.8532424970818179,12,0.1505570411682129,0.017500000000000043,0.25875000000000004,0.24125,0.25125,0.0129375,0.49240625,0.491875,0.010836871087666289,0.24729078217331074,0.9891631289123337,0.0006806850433349609,9.303031890358412e-12,2.0158711305427158e-10,0.000395899547349064,0.0010633096846359817,0.00023364047031274217,0.0011346206136995333,0.015157070575755415,6.436819685159323e-07,-5.655068565677382e-08,3975675.5438738796,0.0008420944213867188
3.8,RT160x200-3800.vtk,161,201,1668,1669,1.4576829256523314,0.9975272752941136,koch_curve,33.6732394695282,0.6560251712799072,88.50406980514526,0.11074730188995055,8.117561763255337,0.903545536188284,0.5137889688249401,0.0246842060395549,1.2552083333333333,15,9,9,0.015470214152382727,0.015385043397060899,0.030855257549443627,0.24999897317353095,0.030553054935774204,-1.5108874699660155,0.11026481691467582,0.014727652772654623,0.5316993036536812,0.002273132488073816,-0.6328202417017167,0.03612471939740902,0.24999999999999992,2386.7856441587546,445.6628981755849,1.170199885616119,0.7170998237872533,0.02065594194735144,0.0004736526805863963,1.2760078893979425e-06,1.59389575414901,0.7273882782805927,0.015280964949867509,0.002691921976851468,7.787794902448494e-06,1.170199885616119,0.7170998237872533,0.02065594194735144,0.0015827873287189323,1.2760078893979425e-06,27.041205644607544,0.7883986120151015,0.7777518286733516,0.7693551836568012,0.7530958239205675,1.0535733183789462,0.7381490775663915,1.2087634823458409,0.8097849804410742,0.7883986120151015,0.4706144047794494,0.15221782875144765,0.8457616338809849,12,0.16769838333129883,0.017500000000000043,0.25875000000000004,0.24125,0.25125,0.0155,0.4908125,0.49028125,0.012996103513236656,0.24675097404192808,0.9870038964867633,0.0006840229034423828,-8.827219696877107e-11,6.192264862246349e-10,0.000450647571191187,0.001199230712517275,0.0002769511430194074,0.001281107932715116,0.016333335870659705,8.206187676326034e-07,-6.551100460717317e-08,1448280.7172074723,0.0008215904235839844
4.0,RT160x200-4000.vtk,161,201,1753,1754,1.5012986882305743,0.9973492856418723,koch_curve,20.599465370178223,0.7132387161254883,80.76465272903442,0.114629881857949,8.639851692312954,0.9111354341956723,0.5259555048488306,0.026421543250931958,1.255208333333333,15,10,9,0.017842260157578338,0.015184668906086607,0.033026929063664945,0.24987935164151648,0.03299313470557619,-1.4599771648342998,0.10697750928073091,0.014740636937110575,0.6116048200613954,0.003078842045927006,-0.5207022100330913,0.028379017961384534,0.24999999999999992,2360.340699874887,442.53445233251006,0.9834107768296707,0.6165763275874748,0.022858266930251045,0.0006483229344574922,1.8565190026439871e-06,1.4460692661469732,0.6692769102503974,0.015280964949867509,0.0035712470467946134,1.1166566011451914e-05,0.9834107768296707,0.6165763275874748,0.022858266930251045,0.002109784990626053,1.8565190026439871e-06,29.608545303344727,0.7964198224643952,0.778944432015836,0.7691765334346938,0.7527406655508634,1.0844018095825307,0.7385251232084666,1.220278895030022,0.8472277859386235,0.7964198224643952,0.48175377182155543,0.2256394637433601,0.8566518142347288,12,0.17400813102722168,0.022499999999999992,0.26125,0.23875,0.25125,0.0185625,0.48928125,0.48865625,0.015660102258767683,0.24608497430979473,0.9843398977412323,0.0006804466247558594,6.198082201609246e-11,4.880687496710374e-10,0.0005087816575074188,0.0013325233458875755,0.00032358234880377703,0.0014263510235393172,0.017841221706573637,1.0172386211757077e-06,-7.635937275075463e-08,2050012.1291550656,0.0008416175842285156
4.2,RT160x200-4200.vtk,161,201,1950,1951,1.5389621131178,0.9971017139699165,koch_curve,18.456899642944336,0.6731860637664795,92.6739342212677,0.11929807350944135,9.864175324272978,0.9644169959798934,0.5046153846153847,0.02855510364174714,1.2552083333333335,15,9,10,0.01809044738069443,0.01760343217148949,0.03569387955218392,0.2497558158349975,0.03569387955218392,-1.3711880970485526,0.09094454923789153,0.01477226105896316,0.9157578772167781,0.005810297358790154,-0.4281831714539949,0.02224309302440919,0.24999999999999992,2332.1013416556884,439.00838561613307,0.791307537018319,0.4951491820778052,0.022858266930251045,0.0008715620610361344,2.605749483171216e-06,1.2770330639261778,0.5985185676663042,0.022858266930251045,0.004635624649889653,1.6474727755692933e-05,0.791307537018319,0.4951491820778052,0.022858266930251045,0.002753593355462894,2.605749483171216e-06,36.63481879234314,0.8364428319009455,0.8048500210823155,0.7934469739820669,0.78143615502561,1.2943885598661387,0.7702763359044287,1.4927575702811815,0.9137310154664382,0.8364428319009455,0.7224812343767528,0.19855834689707955,0.8402981774246531,12,0.19402742385864258,0.027500000000000052,0.26375000000000004,0.23625,0.25125,0.02084375,0.4880625,0.48734375,0.01761266430297448,0.24559683376872182,0.9823873356970255,0.0006830692291259766,1.6104227542674446e-10,1.440741403822249e-09,0.0005705524282079368,0.0014631842685634434,0.0003736578518620713,0.0015704898207589927,0.018807649338042538,1.233219138552756e-06,-8.972566576112452e-08,766015.9690805579,0.0008144378662109375
4.4,RT160x200-4400.vtk,161,201,2137,2138,1.5232746709762583,0.997616244852094,koch_curve,26.59539818763733,0.6812057495117188,114.70307922363281,0.12767259773009648,10.735377448631752,0.9380473598224534,0.5320542817033225,0.032631479506121885,1.2552083333333335,15,10,10,0.02044329125386571,0.020346058128786648,0.04078934938265236,0.2497714279366933,0.04077770393242239,-1.3493668668822347,0.08848182629873258,0.014805089634561005,1.1697431117704098,0.006880033757563285,-0.388725351345051,0.021613401534622767,0.24999999999999992,2301.8856561993493,435.0670022088256,0.6021585598054561,0.35053948272112845,0.022858266930251045,0.0011521869054458506,3.4566900172194658e-06,1.0984097559038448,0.5125415015276512,0.022858266930251045,0.005913815275225024,2.3895089681455917e-05,0.6021585598054561,0.35053948272112845,0.022858266930251045,0.0035330010903354375,3.4566900172194658e-06,43.61147952079773,0.8398521343471609,0.8216567924123006,0.8107297112807129,0.79629882971428,1.0341070973173738,0.7837679777106557,1.1382535171502486,0.8731883396981115,0.8398521343471609,0.35448553943959293,0.252253906122153,0.8429171272054194,12,0.2120494842529297,0.027500000000000052,0.26375000000000004,0.23625,0.25125,0.0226875,0.48709375,0.48575,0.01938981522998584,0.24515254597956385,0.9806101847700142,0.0006761550903320312,1.5136846965656637e-10,2.7095427282497997e-10,0.0006362178808979911,0.00159416131785408,0.0004282844514599453,0.0017164275397804254,0.01890749923033436,1.4730617496582939e-06,-1.0442791531139206e-07,3910504.41784786,0.0009241104125976562
4.6,RT160x200-4600.vtk,161,201,2268,2269,1.5346733962882737,0.9975485712047917,koch_curve,22.879135370254517,0.6919307708740234,123.00962162017822,0.13392403383821602,11.492937575093581,0.9618662770065995,0.5383597883597884,0.03484720510029488,1.2552083333333333,15,11,9,0.022160083761055577,0.02282511803349524,0.044985201794550816,0.24970678354295225,0.04496349976662664,-1.3524177306479213,0.10357396277752462,0.01477074761722102,1.551919882031739,0.010083615093738325,-0.38023922679255145,0.024586163545838202,0.24999999999999992,2269.468704993271,430.6779748058175,0.41230201885264084,0.19102052281670456,0.022858266930251045,0.0014937559842774313,4.436784836437023e-06,0.9207735810504746,0.4126277384561552,0.022858266930251045,0.0074146749801497595,3.3462792357158346e-05,0.41230201885264084,0.19102052281670456,0.022858266930251045,0.0044542154822135955,4.436784836437023e-06,49.84379029273987,0.8610190463938215,0.8356927996846084,0.8207362797494249,0.7993802272222778,1.1678745670317403,0.782035868805874,1.3333325484507537,0.9113936513414345,0.8610190463938215,0.5512966796448797,0.23464277459259672,0.8504227977778658,12,0.2243669033050537,0.03249999999999997,0.26625,0.23375,0.25125,0.02534375,0.48578125,0.48440625,0.021320394922400898,0.24466990101960184,0.9786796050775991,0.0007154941558837891,2.3512380482949347e-10,1.4946705534026576e-09,0.0007033985247136558,0.0017244725098041667,0.00048608783988966,0.0018624110506657544,0.019309828832114788,1.7342874608198145e-06,-1.139137018715386e-07,870376.1479656624,0.0009088516235351562
4.8,RT160x200-4800.vtk,161,201,2433,2434,1.5408890579056547,0.9980169061290591,koch_curve,24.63874578475952,0.714447021484375,140.018723487854,0.13875609489196106,12.333989366615409,0.9775163532001203,0.5273325113029181,0.03610451357414516,1.2552083333333333,15,9,9,0.02297672880294921,0.025345028018128102,0.04832175682107731,0.24996753109092584,0.04836308138906992,-1.6719620828081925,0.1420927009471603,0.01474815315209814,2.110517862358414,0.011881263042430805,-0.3721320597782477,0.026840652947503374,0.24999999999999992,2235.5541741825027,425.88019029749955,0.22354372469778197,0.05956997064938585,0.028133135204180686,0.0019074668295069224,5.832162743614534e-06,0.7502639956641942,0.3057566740406096,0.022858266930251045,0.009183027112628342,4.5343852067420265e-05,0.22354372469778197,0.05956997064938585,0.028133135204180686,0.005545246971067633,5.832162743614534e-06,57.27977442741394,0.9042836165393305,0.855811717972031,0.8351769071437797,0.8072624866938239,1.3644835885291406,0.7821949030726714,1.5879962860830972,1.0164501465476024,0.9042836165393305,0.8058013830104258,0.2907108977646171,0.8513589552099752,12,0.24731755256652832,0.03750000000000003,0.26875000000000004,0.23125,0.25125,0.0269375,0.484125,0.4835625,0.022644470497857117,0.24433888206825952,0.9773555295021429,0.0007193088531494141,1.5071121926694184e-10,1.3729580388116336e-09,0.0007722320211140498,0.0018575579818690545,0.0005480841578469203,0.002011681871082312,0.020363919612650435,2.0234319752196623e-06,-1.1157998375370805e-07,1029878.7978783161,0.0009090900421142578
4.999,RT160x200-4999.vtk,161,201,2624,2625,1.557824773512847,0.9983964459746059,koch_curve,22.727744102478027,0.720808744430542,157.61653089523315,0.145420905508273,13.226660005886194,0.952809902049186,0.5430640243902439,0.03783870583109143,1.2552083333333333,15,10,9,0.025730836989823008,0.027274059677512313,0.05300489666733532,0.24978764292757047,0.05300489666733532,-1.3567486572170409,0.09885294017880897,0.014780078360045966,2.589820503109329,0.015724763649641135,-0.4580521569174491,0.04887003396259837,0.24999999999999992,2199.030591519552,420.5574434555338,0.04159491403956548,0.0020117343655978726,0.028133135204180686,0.002412039492616512,7.778981504113316e-06,0.5902808182043071,0.203786578899936,0.022858266930251045,0.011278460833225623,5.9714837051417455e-05,0.04159491403956548,0.0020117343655978726,0.028133135204180686,0.006845250162921068,7.778981504113316e-06,67.15076017379761,0.9217227919010851,0.8750206926445764,0.8531712623419555,0.8283743161775495,1.352663708699903,0.8084890959105646,1.5937096555377348,1.0114084250791997,0.9217227919010851,0.7852205596271702,0.25842335211521084,0.8446435881681811,12,0.2600581645965576,0.03750000000000003,0.26875000000000004,0.23125,0.25125,0.0286875,0.4833125,0.48228125,0.024521991452378322,0.2438695017392522,0.9754780085476217,0.0007185935974121094,1.365685995297376e-10,1.6530542638546573e-09,0.0008443936971793113,0.0019970089308312716,0.0006151076060979819,0.0021681894256865004,0.0217851356403417,2.350522692828002e-06,-9.737717964056695e-08,924310.814811543,0.0009229183197021484
5.199,RT160x200-5199.vtk,161,201,2736,2737,1.5691270470507375,0.9980437729896292,koch_curve,22.82035207748413,0.725074291229248,167.66060280799866,0.151846419095776,14.17030376442906,1.0237272710115835,0.5281432748538012,0.0395106326947113,1.255208333333333,15,10,9,0.02810479351566561,0.029612167051839722,0.05771696056750533,0.24973006409677231,0.0574270080691989,-1.3008411065327625,0.09384176377516629,0.014799299132412345,3.144024371475201,0.016296611746488346,-0.5525895660369682,0.08509135658013056,0.24999999999999992,2160.3896143391544,414.7657309654611,-0.13384330300502775,0.01934830249009878,0.028133135204180686,0.0030150482487960456,1.0310241109735795e-05,0.4320234993059992,0.11431837718549631,0.022858266930251045,0.013722062085792233,7.667790164996938e-05,-0.13384330300502775,0.01934830249009878,0.028133135204180686,0.00836855516729414,1.0310241109735795e-05,71.93128371238708,0.921722791901085,0.8888109056794193,0.86903552850771,0.8452851808300563,1.2040522161615532,0.8274688518777173,1.3861463453829455,0.9719562630277914,0.921722791901085,0.5586774935052281,0.2586240054947227,0.86065538554579,12,0.2962498664855957,0.04249999999999998,0.27125,0.22875,0.25125,0.0315,0.48171875,0.4804375,0.02684386042361442,0.24328903437717397,0.9731561395763856,0.0007121562957763672,-3.84709474898293e-11,2.184302931744647e-09,0.0009181307946119963,0.0021389870534874026,0.0006870367299082005,0.0023277091250855095,0.02304561284038857,2.709114885500788e-06,-7.540121648177618e-08,753413.6672848322,0.0009326934814453125
